,p,c_approx,epsilon_target,shots,accuracy_error,computation_time,cost
70,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.275,0.13,1700,0.9312059177097627,4.35012412071228,5.467571221963995
71,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.375,0.05,2100,0.21481675323610006,5.206968307495117,5.464748411378437
72,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.425,0.05,6100,0.9507375766320258,4.18098783493042,5.321872926888851
73,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.2,0.11,2300,3.300311490724024,4.887663841247559,8.848037630116387
74,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.45,0.17,100,3.5202097616745647,5.043420076370239,9.267671790379715
75,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.15,0.11,4500,0.42175140408397205,4.753729581832886,5.259831266733652
76,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.175,0.05,3300,2.2965621597917583,5.426846981048584,8.182721572798695
77,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.4,0.21,1900,2.470353068329956,5.127562522888184,8.091986204884131
78,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.25,0.29,900,2.3907629203271554,5.1936256885528564,8.062541192945442
79,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.475,0.01,4500,1.3718042576035856,18.847420930862427,20.49358603998673
80,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.1,0.13,2500,1.276862760522011,5.378130912780762,6.910366225407175
81,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.275,0.29,6500,0.015593799091089267,5.786518335342407,5.805230894251714
82,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.425,0.05,3500,1.3908710368867894,4.311724424362183,5.98076966862633
83,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.125,0.29,7100,0.8595278142213232,5.658397674560547,6.689831051626134
84,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.2,0.23,300,0.1790709516499085,5.977701187133789,6.192586329113679
85,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.425,0.21,7300,1.635476095350441,4.599390745162964,6.561962059583493
86,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.1,0.07,3300,4.826081895378685,4.075879812240601,9.867178086695024
87,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.175,0.31,1100,2.2605730755738467,5.1258909702301025,7.838578660918719
88,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.425,0.23,3100,0.7579384636428053,5.571313858032227,6.480840014403593
89,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.425,0.15,900,1.3313106930133376,5.701039791107178,7.298612622723183
90,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.175,0.19,1100,5.020050218300007,3.9968044757843018,10.02086473774431
91,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.1,0.31,6100,5.870509670902429,4.000798225402832,11.045409830485745
92,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.425,0.31,3700,1.5401893343441735,3.968777656555176,5.817004857768184
93,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.425,0.29,7700,0.6243147891440479,4.72910213470459,5.478279881677447
94,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.5,0.25,500,1.29463470899028,3.4540915489196777,5.007653199708014
95,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.45,0.31,700,0.3562179833684578,5.094686031341553,5.522147611383702
96,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.1,0.13,300,3.6471490681077583,4.283066272735596,8.659645154464904
97,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.425,0.27,4700,1.8926832506072664,3.677274465560913,5.948494366289633
98,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.4,0.07,2900,1.644948615209394,3.235525369644165,5.209463707895438
99,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.5,0.15,7900,1.372492596408751,3.581855058670044,5.228846174360545
100,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.425,0.21,8100,1.526070645577846,4.360924482345581,6.192209257038996
101,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.475,0.17,1700,1.717190953891393,4.0102622509002686,6.07089139556994
102,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.2,0.23,6300,2.459222231356158,4.694169759750366,7.645236437377756
103,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.275,0.25,4100,0.3233413787412651,4.866209268569946,5.254218923059464
104,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.125,0.25,1300,2.9741253189724937,6.501952648162842,10.070903030929834
105,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.225,0.03,5700,1.0778201755282986,4.997673749923706,6.291057960557664
106,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.4,0.05,5100,0.8280787281259059,5.672163724899292,6.665858198650379
107,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.475,0.09,900,1.9908009845855155,4.750438451766968,7.139399633269586
108,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.475,0.07,4500,2.218037979974536,3.7628977298736572,6.4245433058431
109,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.3,0.09,300,6.879472953925379,4.103668212890625,12.35903575760108
110,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.35,0.19,7500,1.3379753155660836,5.2701802253723145,6.875750604051615
111,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.325,0.09,5100,1.7250760193509116,5.64713978767395,7.717231010895044
112,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.125,0.27,3500,1.7571566377243713,4.176135540008545,6.284723505277791
113,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.175,0.27,4900,4.878024647132815,4.965359210968018,10.818988787527395
114,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.375,0.07,2500,2.6719761939154836,3.7327139377593994,6.939085370457979
115,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.425,0.13,7300,2.794347228936939,5.104022026062012,8.457238700786338
116,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.2,0.07,5900,0.2897915770943449,5.665873765945435,6.013623658458648
117,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.125,0.15,1500,1.7504034249341203,5.543909788131714,7.644393898052658
118,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.125,0.05,6700,1.4948448433016388,4.897296190261841,6.691110002223807
119,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.3,0.09,5700,1.859445763879819,5.818945646286011,8.050280562941794
120,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.35,0.17,6300,2.0885767562990445,4.977371454238892,7.483663561797744
121,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.225,0.23,5700,0.7689924665456616,4.508925437927246,5.43171639778204
122,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.375,0.03,2100,2.32480069218969,5.0524420738220215,7.84220290444965
123,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.5,0.01,1500,2.334419636637584,13.767154932022095,16.568458495987194
124,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.2,0.19,3100,2.241559339599089,4.208069086074829,6.897940293593736
125,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.3,0.23,3100,0.15502013384530855,4.492427587509155,4.678451748123526
126,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.3,0.25,3100,4.527723116627705,5.180067777633667,10.613335517586911
127,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.375,0.23,5300,2.0879452565650887,4.624265909194946,7.129800217073052
128,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.425,0.11,7100,3.7763981583078348,4.408910274505615,8.940588064475016
129,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.175,0.15,3700,1.900467986460768,4.763243675231934,7.043805258984856
130,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.275,0.31,4500,0.14139879228161334,4.161916494369507,4.331595045107443
131,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.4,0.17,3300,1.8969973584722197,4.603250026702881,6.879646856869544
132,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.325,0.25,1300,3.020389337822216,4.842134952545166,8.466602157931826
133,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.475,0.15,1500,3.7799886852961,4.552201986312866,9.088188408668186
134,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.1,0.11,4300,4.296754766560316,3.636984348297119,8.793090068169498
135,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.4,0.27,1300,0.7007627839254695,5.447893142700195,6.288808483410759
136,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.1,0.15,7500,2.1407715723118734,3.6529998779296875,6.221925764703935
137,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.15,0.01,100,1.1552046894015007,38.4804413318634,39.866686959145206
138,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.45,0.29,6500,1.5304789970911727,4.0490593910217285,5.885634187531136
139,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.325,0.25,4300,3.515790210766834,3.2883358001708984,7.507284053091099
140,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.5,0.27,7300,2.022297031344344,4.486661434173584,6.9134178717867965
141,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.4,0.17,6100,2.8748776133607876,3.5746078491210938,7.024460985154039
142,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.3,0.11,6900,3.02886636681626,3.06612491607666,6.700764556256171
143,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.425,0.11,5900,1.9482357475868213,4.571742534637451,6.909625431741636
144,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.325,0.23,8100,0.2896169539467053,3.367410898208618,3.7149512429446645
145,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.5,0.15,6900,1.8225799171559878,4.119537591934204,6.306633492521389
146,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.475,0.11,1900,1.38761618103997,3.9731733798980713,5.638312797146035
147,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.25,0.13,3100,1.3419799864796573,3.9994237422943115,5.6097997260699
148,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.275,0.09,2900,4.30306369550652,3.700242519378662,8.863918953986484
149,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.275,0.21,1900,1.4734598389557831,3.5170681476593018,5.285219954406242
150,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.1,0.05,5900,0.6228983068618739,3.543126106262207,4.290604074496455
151,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.35,0.29,3900,1.0280795631219135,2.756467819213867,3.9901632949601633
152,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.325,0.09,1500,1.1732928631924686,3.2279152870178223,4.635866722848784
153,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.225,0.05,1900,1.02976064801749,2.959660291671753,4.1953730692927405
154,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.425,0.25,4700,2.959395779474864,4.930664777755737,8.481939713125573
155,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.125,0.23,1700,3.106445051811086,2.6887426376342773,6.41647669980758
156,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.4,0.17,2300,1.8792494449216761,2.787837266921997,5.042936600828009
157,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.15,0.09,7300,0.29382038246101416,3.8775503635406494,4.230134822493866
158,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.125,0.13,5500,1.2997639323601788,3.0250627994537354,4.58477951828595
159,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.5,0.27,1700,1.666901019265545,4.021147966384888,6.021429189503541
160,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.175,0.29,2700,1.8123866011525145,2.9579989910125732,5.1328629123955904
161,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.4,0.07,3700,1.4864362139590632,3.1842141151428223,4.967937571893698
162,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.4,0.31,1700,1.52311216754034,3.7028374671936035,5.530572068242011
163,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.3,0.03,8100,1.43597371096309,3.5727131366729736,5.2958815898286815
164,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.475,0.19,3300,2.226703156485595,3.827742338180542,6.499786125963256
165,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.45,0.31,4500,2.721325766386844,2.877653121948242,6.143244041612455
166,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.3,0.23,5300,1.5645091854279514,2.6916892528533936,4.569100275366935
167,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.3,0.07,5900,0.787623335386872,3.033801794052124,3.9789497965163703
168,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.15,0.11,6100,0.7480425366632808,3.9395062923431396,4.837157336339077
169,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.5,0.13,7100,2.0361594551698268,2.8015811443328857,5.244972490536678
170,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.2,0.29,2700,1.5397643954070475,3.769615650177002,5.617332924665459
171,"(225.0, 0.303473762, 'V', 0.0684931506849315, 19.27)",0.225,0.27,4100,2.2816808204857075,2.892742156982422,5.630759141565271
