,p,c_approx,epsilon_target,shots,accuracy_error,computation_time,cost
141,"(105, 0.25, 'RNDM', 0.38904109589041097, 7.580096870240645)",0.237347,0.080041,6384,1.5635488396600046,2.7976181507110596,4.673876758303065
142,"(105, 0.25, 'RNDM', 0.3917808219178082, 7.610299448108989)",0.237347,0.080041,6384,1.16931784812048,2.527759075164795,3.9309404929093708
143,"(105, 0.25, 'RNDM', 0.39452054794520547, 7.640420169216995)",0.237347,0.080041,6384,0.5494126806104926,2.630465269088745,3.2897604858213363
144,"(105, 0.25, 'RNDM', 0.3972602739726027, 7.670459869216295)",0.237347,0.080041,6384,0.16461411162309858,2.6654975414276123,2.8630344753753305
145,"(105, 0.25, 'RNDM', 0.4, 7.700419369392435)",0.237347,0.080041,6384,0.9103560605595664,2.362220287322998,3.454647559994478
146,"(105, 0.25, 'RNDM', 0.40273972602739727, 7.730299477008586)",0.237347,0.080041,6384,0.16977029502816343,3.158173084259033,3.3618974382928295
147,"(105, 0.25, 'RNDM', 0.4054794520547945, 7.76010098563868)",0.237347,0.080041,6384,0.37297260909770014,3.331331253051758,3.778898383968998
148,"(105, 0.25, 'RNDM', 0.40821917808219177, 7.7898246754904505)",0.237347,0.080041,6384,0.8267320202606765,2.661468029022217,3.6535464533350286
149,"(105, 0.25, 'RNDM', 0.410958904109589, 7.819471313718751)",0.237347,0.080041,6384,1.4433990962397978,2.2591264247894287,3.991205340277186
150,"(105, 0.25, 'RNDM', 0.4136986301369863, 7.849041654729469)",0.237347,0.080041,6384,0.2138811954169988,2.4734017848968506,2.730059219397249
151,"(105, 0.25, 'RNDM', 0.41643835616438357, 7.878536440474484)",0.237347,0.080041,6384,0.6118512017849191,2.6544623374938965,3.3886837796357994
152,"(105, 0.25, 'RNDM', 0.4191780821917808, 7.907956400737731)",0.237347,0.080041,6384,0.3284963217014756,2.918954372406006,3.3131499584477764
153,"(105, 0.25, 'RNDM', 0.42191780821917807, 7.93730225341308)",0.237347,0.080041,6384,1.1032651469391999,3.144160747528076,4.468078923855116
154,"(105, 0.25, 'RNDM', 0.4246575342465753, 7.9665747047738975)",0.237347,0.080041,6384,0.45918831237230684,2.3852157592773438,2.936241734124112
155,"(105, 0.25, 'RNDM', 0.4273972602739726, 7.995774449734995)",0.237347,0.080041,6384,0.7942701895555366,2.751561164855957,3.704685392322601
156,"(105, 0.25, 'RNDM', 0.4301369863013699, 8.02490217210697)",0.237347,0.080041,6384,0.4459631104768551,3.2370054721832275,3.7721612047554536
157,"(105, 0.25, 'RNDM', 0.4328767123287671, 8.053958544843113)",0.237347,0.080041,6384,0.4934095257457578,2.3403780460357666,2.932469476930676
158,"(105, 0.25, 'RNDM', 0.43561643835616437, 8.082944230279516)",0.237347,0.080041,6384,0.21210386404148096,2.768770456314087,3.0232950931638642
159,"(105, 0.25, 'RNDM', 0.4383561643835616, 8.111859880368357)",0.237347,0.080041,6384,0.9666681434670075,2.9189071655273438,4.0789089376877525
160,"(105, 0.25, 'RNDM', 0.4410958904109589, 8.140706136904498)",0.237347,0.080041,6384,0.7797061901071487,3.085059404373169,4.020706832501747
161,"(105, 0.25, 'RNDM', 0.4438356164383562, 8.169483631745848)",0.237347,0.080041,6384,0.21601974648073963,2.7707717418670654,3.029995437643953
162,"(105, 0.25, 'RNDM', 0.4465753424657534, 8.19819298702771)",0.237347,0.080041,6384,1.7125224197627116,2.786774158477783,4.841801062193037
163,"(105, 0.25, 'RNDM', 0.44931506849315067, 8.226834815371035)",0.237347,0.080041,6384,0.7453696060918542,3.0783376693725586,3.9727811966827837
164,"(105, 0.25, 'RNDM', 0.4520547945205479, 8.25540972008514)",0.237347,0.080041,6384,1.3623862284968098,3.5417613983154297,5.176624872511601
165,"(105, 0.25, 'RNDM', 0.4547945205479452, 8.283918295364757)",0.237347,0.080041,6384,1.8474478907843697,2.758761167526245,4.975698636467488
166,"(105, 0.25, 'RNDM', 0.4575342465753425, 8.312361126481903)",0.237347,0.080041,6384,1.1764608941624655,2.8058037757873535,4.217556848782312
167,"(105, 0.25, 'RNDM', 0.4602739726027397, 8.340738789972441)",0.237347,0.080041,6384,1.4944525007169567,3.0543034076690674,4.847646408529416
168,"(105, 0.25, 'RNDM', 0.46301369863013697, 8.36905185381778)",0.237347,0.080041,6384,0.574680071009233,2.5407533645629883,3.230369449774068
169,"(105, 0.25, 'RNDM', 0.4657534246575342, 8.397300877621667)",0.237347,0.080041,6384,0.7169889977662764,4.50510835647583,5.3654951537953615
170,"(105, 0.25, 'RNDM', 0.4684931506849315, 8.425486412782313)",0.237347,0.080041,6384,0.9648904489315502,2.5628530979156494,3.7207216366335096
